Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm 1 Regimen,Partial,0.75,1.0,0.5,structured_text,"Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily, added to lifelong ADT; continued until progression",Androgen deprivation therapy (ADT) + abiraterone acetate 1000 mg daily + prednisolone 5 mg daily,"GT: ""Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily, added to lifelong ADT; continued until progression"". Pred: ""Androgen deprivation therapy (ADT) + abiraterone acetate 1000 mg daily + prednisolone 5 mg daily"". The Pred is very similar to the GT, capturing the key drug names, dosages, "
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm(s),Correct,1.0,1.0,1.0,structured_text,SOC + AAP (standard-of-care + abiraterone acetate + prednisolone/prednisone),SOC + AAP,"GT: ""SOC + AAP (standard-of-care + abiraterone acetate + prednisolone/prednisone)"". Pred: ""SOC + AAP"". The prediction matches the ground truth perfectly."
NCT00268476_James_STAMPEDE_IJC'22,Control Arm,Correct,1.0,1.0,1.0,structured_text,SOC-alone (standard-of-care = androgen deprivation therapy),SOC-alone,"GT: ""SOC-alone (standard-of-care = androgen deprivation therapy)"". Pred: ""SOC-alone"". The prediction matches the ground truth perfectly."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Class,Wrong,0.0,0.0,0.0,structured_text,Androgen biosynthesis inhibitor + corticosteroid,"Standard-of-care (SOC), Standard-of-care plus abiraterone acetate and prednisolone (SOC + AAP)","GT: ""Androgen biosynthesis inhibitor + corticosteroid"". Pred: ""Standard-of-care (SOC), Standard-of-care plus abiraterone acetate and prednisolone (SOC + AAP)"". The GT provides a classification based on drug mechanism, while the Pred provides the treatment arms. The Pred does not capture the informat"
NCT02799602_Hussain_ARASENS_JCO'23,Control Arm - N,Correct,1.0,1.0,1.0,numeric_tolerance,655,654,The predicted number matches the ground truth within tolerance
NCT02799602_Hussain_ARASENS_JCO'23,Docetaxel administration - N (%) | Control,Partial,0.5,0.5,0.5,numeric_tolerance,All patients received docetaxel 654(100%),651 (100%),"The predicted count (651) is within the tolerance of +/- 0.1 of the ground truth count (654) is false. The predicted percentage (100) matches the ground truth percentage (100). Correctness: 0.5 (One number matches, one doesn't). Completeness: 0.5 (One number is captured, one isn't)."
NCT02799602_Hussain_ARASENS_JCO'23,Docetaxel administration - N (%) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,All patients received docetaxel 651(100%),651 (100%),The predicted count (651) matches the ground truth count (651). The predicted percentage (100) matches the ground truth percentage (100). Correctness: 1.0 (All predicted numbers match GT). Completeness: 1.0 (All GT numbers are in prediction).
NCT02799602_Hussain_ARASENS_JCO'23,Median Age (years) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,67.0,67.0,"The GT has one number (67.0) and the Pred has one number (67.0). The numbers match exactly. Therefore, correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median Age (years) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,67.0,67.0,"The GT has one number (67.0) and the Pred has one number (67.0). The numbers match exactly. Therefore, correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median Follow-Up Duration (mo),Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since the GT is empty and the predicted value is ""Not reported"", this indicates that the value is missing. According to the instructions, if both are empty, correctness=1.0 and completeness=1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≤ 7 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,122(18.7%),Not reported,"GT contains two numbers: 122 and 18.7. Pred is ""Not reported,"" which means it contains no numbers. Since GT has numbers and Pred has none, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≥ 8 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,505(77.6%),Not reported,"GT contains two numbers: 505 and 77.6. Pred is ""Not reported,"" which means it contains no numbers. Since GT has numbers and Pred has none, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≤ 7 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,118(18.0%),Not reported,"GT contains two numbers: 118 and 18.0. Pred is ""Not reported,"" which means it contains no numbers. Since GT has numbers and Pred has none, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Gleason score - N (%) | ≥ 8 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,516(78.9%),Not reported,"GT contains two numbers: 516 and 78.9. Pred is ""Not reported,"" which means it contains no numbers. Since GT has numbers and Pred has none, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (since ""Not reported"" implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (since ""Not reported"" implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (since ""Not reported"" implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Partial,0.75,1.0,0.5,numeric_tolerance,439(67.5%),439,GT has two numbers: 439 and 67.5. Pred has only 439. 439 matches. 67.5 is missing.
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Partial,0.75,1.0,0.5,numeric_tolerance,458(70.3%),458,GT has two numbers: 458 and 70.3. Pred has only 458. 458 matches. 70.3 is missing.
NCT02799602_Hussain_ARASENS_JCO'23,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (since ""Not reported"" implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,Median On-Treatment Duration (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate the absence of a numerical value.
NCT02799602_Hussain_ARASENS_JCO'23,Median On-Treatment Duration (mo) | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,Median treatment duration in ARASENS was 41 months,,"GT has a numerical value (41), but Pred is empty, indicating no value was extracted."
NCT02799602_Hussain_ARASENS_JCO'23,Full Pub or Abstract,Correct,1.0,1.0,1.0,exact_match,Full publication (journal article PDF),Full Pub,"""Full publication"" and ""Full Pub"" are considered synonyms."
NCT02799602_Hussain_ARASENS_JCO'23,Phase,Correct,1.0,1.0,1.0,exact_match,3.0,III,"""3.0"" and ""III"" are considered synonyms for Phase 3."
NCT02799602_Hussain_ARASENS_JCO'23,PubMed ID,Correct,1.0,1.0,1.0,exact_match,,Not reported,"GT is empty, and Pred is ""Not reported"", which are considered equivalent."
NCT02799602_Hussain_ARASENS_JCO'23,Original/Follow Up,Wrong,0.0,0.0,0.0,exact_match,Follow Up,Original,The values are different.
NCT02799602_Hussain_ARASENS_JCO'23,Year,Correct,1.0,1.0,1.0,exact_match,2023,2023,The values are identical.
NCT02799602_Hussain_ARASENS_JCO'23,Author,Wrong,0.0,0.0,0.0,exact_match,Maha Hussain et al,"Maha Hussain, MD et al.","The values are similar, but not exactly the same. The addition of ""MD"" is not an exact match."
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Metachronous,Correct,1.0,1.0,1.0,exact_match,Yes (recurrent/metachronous described; recurrent counts shown in Table 1),Yes,"Both values are ""Yes"". The additional information in GT is not relevant for this evaluation."
NCT02799602_Hussain_ARASENS_JCO'23,Quality of Life reported,Correct,1.0,1.0,1.0,exact_match,Yes (pain + symptom/physical-function instruments listed as secondary endpoints),Yes,"Both values are ""Yes"". The additional information in GT is not relevant for this evaluation."
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Synchronous,Correct,1.0,1.0,1.0,exact_match,Yes (de novo/synchronous described; de novo counts shown in Table 1),Yes,"Both values are ""Yes"". The additional information in GT is not relevant for this evaluation."
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | High volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The values are identical.
NCT02799602_Hussain_ARASENS_JCO'23,NCT,Correct,1.0,1.0,1.0,exact_match,NCT02799602,NCT02799602,The values are identical.
NCT02799602_Hussain_ARASENS_JCO'23,Trial Name,Wrong,0.0,0.0,0.0,exact_match,ARASENS (subgroup analysis: disease volume/risk subgroups),ARASENS Trial,The values are different.
NCT02799602_Hussain_ARASENS_JCO'23,Number of Arms Included,Wrong,0.0,0.0,0.0,exact_match,2 arms (darolutamide vs placebo; both with ADT + docetaxel),2,The values are different.
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Low volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The values are identical.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Lungs | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate the absence of numerical data.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,23,"GT has no numbers, while Pred has a number, indicating a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,NR,Both are effectively empty (Not Reported).
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,NR,Both are effectively empty (Not Reported).
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,NR,Both are effectively empty (Not Reported).
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,25.8,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,19.1,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median PFS (mo) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,16.4,"GT is empty, Pred has a value."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Not reached,Not estimable,"Both GT and Pred indicate that the value is not available as a number. Since both are effectively empty for numeric extraction, correctness=1.0 and completeness=1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,42.4 months,42.4,"GT has 42.4, and Pred has 42.4. They match within the tolerance."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,Not estimable,"GT is empty, and Pred is ""Not estimable"". Since GT is empty, and Pred is not a number, correctness=0.0 and completeness=0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,"Not reached (pg4, text)",Not estimable,"Both GT and Pred indicate that the value is not available as a number. Since both are effectively empty for numeric extraction, correctness=1.0 and completeness=1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Not reached,Not estimable,"Both GT and Pred indicate that the value is not available as a number. Since both are effectively empty for numeric extraction, correctness=1.0 and completeness=1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Median OS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,42.4 months,42.4,"GT has 42.4, and Pred has 42.4. They match within the tolerance."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Liver | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate that the information is not reported/available.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Liver | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate that the information is not reported/available.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,521,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Bone | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,517,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Lungs | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate that the information is not reported/available.
NCT02799602_Hussain_ARASENS_JCO'23,Metastases - N (%) | Nodal | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,15,"GT is empty, but Pred has a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Mode of metastases - N (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,566(86.5%),566 (86.5%),Both numbers match within the tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,Mode of metastases - N (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,558(85.7%),558 (85.7%),Both numbers match within the tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,Mode of metastases - N (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,82(12.5%),82 (12.5%),Both numbers match within the tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,Mode of metastases - N (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,86(13.2%),86 (13.2%),Both numbers match within the tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,No. of Deaths - N | Control,Correct,1.0,1.0,1.0,numeric_tolerance,304 deaths (at primary OS analysis),304,The GT contains the number 304. The Pred contains the number 304. The numbers match exactly.
NCT02799602_Hussain_ARASENS_JCO'23,No. of Deaths - N | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,229 deaths (at primary OS analysis),229,The GT contains the number 229. The Pred contains the number 229. The numbers match exactly.
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Control | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred correctly indicate that the information is not reported.
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Treatment | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred correctly indicate that the information is not reported.
NCT02799602_Hussain_ARASENS_JCO'23,PFS Rate (%) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate the absence of numerical data.
NCT02799602_Hussain_ARASENS_JCO'23,PFS Rate (%) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both GT and Pred indicate the absence of numerical data.
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Treatment | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Control | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Treatment | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Treatment | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Control | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,ORR - N (%) | Control | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Both GT and Pred are effectively empty (Pred is ""Not reported"", which implies no numerical data)."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Synchronous | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,52.12,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,51.3,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,83.12,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Metachronous | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,63.41,"GT is empty and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,64.82,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Synchronous | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,63.08,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Metachronous | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,74.42,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,75.0,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | High volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,59.1,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,OS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,53.52,Since GT is empty and Pred is not
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 1-2 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,185(28.4%),185 (28.4%),GT has two numbers: 185 and 28.4. Pred also has two numbers: 185 and 28.4. Both numbers match exactly.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 0 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,462(70.6%),462 (70.6%),GT has two numbers: 462 and 70.6. Pred also has two numbers: 462 and 70.6. Both numbers match exactly.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 1-2 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,190(29.1%),190 (29.0%),GT has two numbers: 190 and 29.1. Pred has two numbers: 190 and 29.0. 190 matches exactly. 29.1 and 29.0 are within the tolerance of 0.1.
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%) | 0 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,466(71.6%),466 (71.6%),GT has two numbers: 466 and 71.6. Pred also has two numbers: 466 and 71.6. Both numbers match exactly.
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Nat. Hawaiian or Pac. Islander | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both GT and Pred indicate that the information is not available, I will consider this a match."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | White | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,258,"GT is empty, but Pred contains a number. This indicates an error."
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Prostatectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Radiotherapy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Radiotherapy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Orchiectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Prostatectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Previous local therapy - N (%) | Orchiectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,Both are effectively empty.
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Asian | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,193,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Other | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,40,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Nat. Hawaiian or Pac. Islander | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"GT is empty, and Pred is ""Not reported"". Based on the instructions, this is equivalent to both being empty. Therefore, correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Asian | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,177,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Amer. Indian or Alaska Nat. | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"GT is empty, and Pred is ""Not reported"". Based on the instructions, this is equivalent to both being empty. Therefore, correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Unknown | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"GT is empty, and Pred is ""Not reported"". Based on the instructions, this is equivalent to both being empty. Therefore, correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,TTPSA (mo),Correct,1.0,1.0,1.0,numeric_tolerance,,,"The ground truth is empty, and the prediction contains ""NR"" which is interpreted as ""Not Reported"". According to the instructions, if both are empty, correctness=1.0, completeness=1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Other | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,35,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Black or African American | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,21,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | White | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,259,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Unknown | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"GT is empty, and Pred is ""Not reported"". Since the definition allows ""Not reported"" when missing, this is considered a match. Both are effectively empty."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Amer. Indian or Alaska Nat. | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"GT is empty, and Pred is ""Not reported"". Since the definition allows ""Not reported"" when missing, this is considered a match. Both are effectively empty."
NCT02799602_Hussain_ARASENS_JCO'23,Race - N (%) | Black or African American | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,22,"GT is empty, and Pred has a value. Therefore, correctness and completeness are both 0."
NCT02799602_Hussain_ARASENS_JCO'23,Total Participants - N,Correct,1.0,1.0,1.0,numeric_tolerance,"1,306 randomized",1306,The predicted number matches the ground truth number.
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | South America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both are effectively empty, the correctness and completeness are 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Africa | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both are effectively empty, the correctness and completeness are 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,175,"GT is empty, and Pred contains a number. Therefore, correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Oceania | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both are effectively empty, the correctness and completeness are 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Africa | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both are effectively empty, the correctness and completeness are 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,88,"GT is empty, and Pred contains a number. Therefore, correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Arm - N,Wrong,0.0,0.0,0.0,numeric_tolerance,651,652,The predicted number does not match the ground truth within the allowed tolerance. The ground truth number is not captured in the prediction within the allowed tolerance.
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Europe | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both GT and Pred are effectively empty (GT is truly empty, Pred is ""Not reported"" which implies no data), the correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,95,"Since GT is empty and Pred has a value, both correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Oceania | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both GT and Pred are effectively empty, the correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Europe | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both GT and Pred are effectively empty, the correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Asia | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,191,"Since GT is empty and Pred has a value, both correctness and completeness are 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | South America | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,Not reported,"Since both GT and Pred are effectively empty, the correctness and completeness are both 1.0."
NCT02799602_Hussain_ARASENS_JCO'23,Volume of disease - N (%) | High | Control,Correct,1.0,1.0,1.0,numeric_tolerance,508 (77.6%),508 (77.7%),"GT numbers: 508, 77.6
Pred numbers: 508, 77.7
508 matches 508.
|77.7 - 77.6| = 0.1, which is within the tolerance of ±0.1.
Both numbers in GT are present in Pred, and both numbers in Pred are present in GT."
NCT02799602_Hussain_ARASENS_JCO'23,Volume of disease - N (%) | High | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,497 (76.3%),497 (76.3%),"GT numbers: 497, 76.3
Pred numbers: 497, 76.3
497 matches 497.
76.3 matches 76.3.
Both numbers in GT are present in Pred, and both numbers in Pred are present in GT."
