Trial,Column,verdict,overall,correctness,completeness,category,ground_truth,predicted,reason
NCT00268476_James_STAMPEDE_IJC'22,Gleason score - N (%) | ≤ 7 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Docetaxel administration - N (%) | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,,32%,"The ground truth is 'Not reported,' but the prediction is '32%.' Since the definition requires both count and percentage, and the GT is 'Not reported', the prediction should also be 'Not reported'. Because the prediction provides a percentage when it should be 'Not reported', it is incorrect and inc"
NCT00268476_James_STAMPEDE_IJC'22,Docetaxel administration - N (%) | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,,40%,"The ground truth is 'Not reported,' but the prediction is '40%.' Since the definition requires both count and percentage, and the GT is 'Not reported', the prediction should also be 'Not reported'. Because the prediction provides a percentage when it should be 'Not reported', it is incorrect and inc"
NCT00268476_James_STAMPEDE_IJC'22,Median Follow-Up Duration (mo),Correct,1.0,1.0,1.0,numeric_tolerance,73 months (6.1 years),73,Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,67,67 (62-71),Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,67,67 (62-72),Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Median On-Treatment Duration (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median On-Treatment Duration (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Median time on abiraterone 29 months,29 months (IQR 12-71),Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,16% (at 4 years post-randomisation),12 (9%),"GT has only percentage, but Pred has both count and percentage. The column definition requires both count and percentage if reported. Since GT only has percentage, we will evaluate based on that. GT is 16%, Pred is 9%. The difference is greater than 2%."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,0 (no grade 4 or 5 at 2 years; grade 5 not reported; explicitly “no grade 4 or 5” at 2y),,"GT has a value (0), while Pred is empty. This indicates an error."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,0 (no grade 4 or 5 at 2 years; grade 5 not reported; explicitly “no grade 4 or 5” at 2y),,"GT has a value (0), while Pred is empty. This indicates an error."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,16% (at 4 years post-randomisation),20 (7%),"GT has only percentage, but Pred has both count and percentage. The column definition requires both count and percentage if reported. Since GT only has percentage, we will evaluate based on that. GT is 16%, Pred is 7%. The difference is greater than 2%."
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,79 months,79,Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,46 months,46,Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Median OS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Lungs | Control,Correct,1.0,1.0,1.0,numeric_tolerance,21 (4%),21 (4%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Bone | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,434 (87%),434 (87%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,NCT,Wrong,0.0,0.0,0.0,exact_match,NCT00268476,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Full Pub or Abstract,Wrong,0.0,0.0,0.0,exact_match,Full Pub,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Low volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The predicted value matches the ground truth.
NCT00268476_James_STAMPEDE_IJC'22,PubMed ID,Correct,1.0,1.0,1.0,exact_match,,,"Both predicted and ground truth are empty, so they match."
NCT00268476_James_STAMPEDE_IJC'22,Year,Wrong,0.0,0.0,0.0,exact_match,2022,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Number of Arms Included,Wrong,0.0,0.0,0.0,exact_match,2 (SOC-alone vs SOC + AAP),,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Phase,Wrong,0.0,0.0,0.0,exact_match,3.0,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Metachronous,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The predicted value matches the ground truth.
NCT00268476_James_STAMPEDE_IJC'22,Trial Name,Wrong,0.0,0.0,0.0,exact_match,Abiraterone acetate plus prednisolone for metastatic patients starting hormone therapy: 5-year follow-up results from the STAMPEDE randomised trial,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | High volume,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The predicted value matches the ground truth.
NCT00268476_James_STAMPEDE_IJC'22,Reporting by prognostic groups - Y/N | Synchronous,Correct,1.0,1.0,1.0,exact_match,Yes,Yes,The predicted value matches the ground truth.
NCT00268476_James_STAMPEDE_IJC'22,Original/Follow Up,Wrong,0.0,0.0,0.0,exact_match,Follow Up,,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Author,Wrong,0.0,0.0,0.0,exact_match,Nicholas D. James (et al.),,The predicted value is empty while the ground truth has a value. They do not match.
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life reported,Wrong,0.0,0.0,0.0,exact_match,No,Yes,The predicted value does not match the ground truth.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Overall | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Overall | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Low volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | High volume | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | Low volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Median PFS (mo) | High volume | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Nodal | Control,Correct,1.0,1.0,1.0,numeric_tolerance,Distant lymph nodes 150 (30%),150 (30%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Nodal | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,Distant lymph nodes 143 (29%),143 (29%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Bone | Control,Correct,1.0,1.0,1.0,numeric_tolerance,448 (89%),448 (89%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Liver | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,7 (1%),7 (1%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Lungs | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,21 (4%),21 (4%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Metastases - N (%) | Liver | Control,Correct,1.0,1.0,1.0,numeric_tolerance,8 (2%),8 (2%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,No. of Deaths - N | Control,Correct,1.0,1.0,1.0,numeric_tolerance,329,329,Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,No. of Deaths - N | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,244,244,Primary number match (contextual/semantic match); rule-based.
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,35(7%),35 (7%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,475(95%),475 (95%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,466(93%),466 (93%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,27(5%),27 (5%),N and percentage match (rule-based).
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | PD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | Overall,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Control | SD,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,ORR - N (%) | Treatment | CR,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Low volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,Low-risk subgroup: 72% alive at 5 years (95% CI 65–77),,"The GT has a percentage value. The Pred is empty. Since one is empty, correctness and completeness are 0."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | High volume | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,High-risk subgroup: 49% alive at 5 years (95% CI 43–55),,"The GT has a percentage value. The Pred is empty. Since one is empty, correctness and completeness are 0."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Low volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,Low-risk subgroup: 55% alive at 5 years (95% CI 48–61),,"The GT has a percentage value. The Pred is empty. Since one is empty, correctness and completeness are 0."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,41% alive at 5 years,,"The GT has a percentage value. The Pred is empty. Since one is empty, correctness and completeness are 0."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Synchronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Synchronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Metachronous | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | High volume | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,High-risk subgroup: 28% alive at 5 years (95% CI 22–34),,"GT has a value (28%), but Pred is empty."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,60% alive at 5 years,,"GT has a value (60%), but Pred is empty."
NCT00268476_James_STAMPEDE_IJC'22,OS Rate (%) | Metachronous | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,37% event-free at 5 years (95% CI 33–42),,"The GT has a percentage value (37%), while the Pred is ""Not reported"". Since one is empty and the other is not, this is considered an error."
NCT00268476_James_STAMPEDE_IJC'22,PFS Rate (%) | Overall | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,54% event-free at 5 years (95% CI 50–59),,"The GT has a percentage value (54%), while the Pred is ""Not reported"". Since one is empty and the other is not, this is considered an error."
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 0 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 1-2 | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 1-2 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,PS - N (%) | 0 | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Nat. Hawaiian or Pac. Islander | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Black or African American | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Orchiectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Orchiectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Prostatectomy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Radiotherapy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Prostatectomy | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Previous local therapy - N (%) | Radiotherapy | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Unknown | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | White | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | White | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Amer. Indian or Alaska Nat. | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Black or African American | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Unknown | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Asian | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Nat. Hawaiian or Pac. Islander | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Asian | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Amer. Indian or Alaska Nat. | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Total Participants - N,Wrong,0.0,0.0,0.0,numeric_tolerance,1003 metastatic patients analysed,1917,"The column definition requires the total number of participants. The GT value is ""1003 metastatic patients analysed"", so the primary number is 1003. The predicted value is 1917. These values do not match within the allowed tolerance."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Africa | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Asia | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | South America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | North America | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Oceania | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,501(100%),,"GT has count and percentage, but Pred is ""Not reported"". Since GT has a value, and Pred does not, this is incorrect and incomplete."
NCT00268476_James_STAMPEDE_IJC'22,TTPSA (mo) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,TTPSA (mo) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | South America | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Oceania | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,502(100%),,"GT has count and percentage, but Pred is empty."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Africa | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Asia | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | North America | Control,Correct,1.0,1.0,1.0,numeric_tolerance,,,Both empty or not reported; rule-based match.
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm - N,Correct,1.0,1.0,1.0,numeric_tolerance,501 (SOC + AAP),"Treatment Arm: SOC-alone group, N = 502; Treatment Arm: SOC + AAP group, N = 501","The column definition asks for the number of participants in the treatment arm. The GT provides ""501 (SOC + AAP)"". The Pred provides ""Treatment Arm: SOC-alone group, N = 502; Treatment Arm: SOC + AAP group, N = 501"". We need to evaluate the SOC + AAP arm. The GT is ""501"" and the Pred is ""501"". These"
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | High | Control,Partial,0.5,0.5,0.5,numeric_tolerance,High-risk (LATITUDE criteria) 232 (46%),232,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | Low | Control,Partial,0.5,0.5,0.5,numeric_tolerance,Low-risk (LATITUDE criteria) 220 (44%),220,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00268476_James_STAMPEDE_IJC'22,Volume of disease - N (%) | High | Treatment,Partial,0.5,0.5,0.5,numeric_tolerance,High-risk (LATITUDE criteria) 241 (48%),241,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life Scale,Correct,1.0,1.0,1.0,structured_text,,,Both GT and Pred are empty.
NCT00268476_James_STAMPEDE_IJC'22,Type of Therapy,Partial,0.5,0.5,0.5,structured_text,Hormonal / endocrine therapy (ADT backbone with androgen-axis targeting),Abiraterone acetate plus prednisolone; androgen deprivation therapy,"GT describes the type of therapy as hormonal/endocrine therapy with ADT. Pred specifies Abiraterone acetate plus prednisolone and ADT. Abiraterone acetate plus prednisolone is a specific type of hormonal therapy often used with ADT. The prediction captures the essence of the GT, but also adds more s"
NCT00268476_James_STAMPEDE_IJC'22,COE_RCT_IND_OVERALL_RJ,Wrong,0.0,0.0,0.0,structured_text,Yes (randomised 1:1 controlled trial),,GT indicates a randomized controlled trial. Pred is empty.
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm(s),Partial,0.5,0.5,0.5,structured_text,SOC + AAP (standard-of-care + abiraterone acetate + prednisolone/prednisone),"abiraterone acetate plus prednisolone, hormone therapy",GT describes the treatment arm as standard of care plus abiraterone acetate and prednisolone/prednisone. Pred mentions abiraterone acetate plus prednisolone and hormone therapy. 'Hormone therapy' is a broader term that encompasses the specific drugs. The prediction captures the key drugs but misses 
NCT00268476_James_STAMPEDE_IJC'22,Primary Endpoint(s),Correct,1.0,1.0,1.0,structured_text,Overall survival,overall survival,GT and Pred are identical.
NCT00268476_James_STAMPEDE_IJC'22,Trial,Partial,0.5,0.5,0.5,structured_text,STAMPEDE “abiraterone comparison” in metastatic (M1) patients,STAMPEDE randomised trial (NCT00268476),"Both GT and Pred refer to the STAMPEDE trial. GT mentions 'abiraterone comparison' and 'metastatic (M1) patients'. Pred mentions 'randomised trial' and the NCT number. Both provide valid information about the trial, but neither is a complete match."
NCT00268476_James_STAMPEDE_IJC'22,Control Arm,Correct,1.0,1.0,1.0,structured_text,SOC-alone (standard-of-care = androgen deprivation therapy),standard-of-care (SOC),"The prediction captures the core concept of ""standard-of-care"". SOC is a valid abbreviation for standard-of-care. The GT clarifies that SOC is ADT, but the prediction doesn't explicitly state this. However, the core meaning is preserved."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Class,Correct,1.0,1.0,1.0,structured_text,Androgen biosynthesis inhibitor + corticosteroid,"abiraterone acetate plus prednisolone, hormone therapy","The prediction provides specific drug names (abiraterone acetate, prednisolone) which fall under the broader classes in the GT (Androgen biosynthesis inhibitor, corticosteroid). ""Hormone therapy"" is a reasonable, albeit less specific, classification."
NCT00268476_James_STAMPEDE_IJC'22,Secondary Endpoint(s),Correct,1.0,1.0,1.0,structured_text,Failure-free survival; progression-free survival; metastatic progression-free survival; skeletal-related events; disease-specific survival; toxicity; therapy for progression,"failure-free survival, progression-free survival, metastatic progression-free survival, skeletal-related events, disease-specific survival, toxicity and therapy for progression","The prediction includes all endpoints listed in the ground truth. The only difference is the use of ""and"" instead of a semicolon before the last endpoint. This is a minor stylistic difference and does not affect the semantic meaning."
NCT00268476_James_STAMPEDE_IJC'22,Class of Agent in Treatment Arm 1,Correct,1.0,1.0,1.0,structured_text,Androgen biosynthesis inhibitor (abiraterone) + corticosteroid (prednisolone/prednisone),Abiraterone acetate plus prednisolone,"The prediction provides the specific drug names (Abiraterone acetate, prednisolone) which are examples of the classes in the GT (Androgen biosynthesis inhibitor, corticosteroid)."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Arm 1 Regimen,Wrong,0.0,0.0,0.0,structured_text,"Abiraterone acetate 1000 mg daily + prednisolone 5 mg daily, added to lifelong ADT; continued until progression",SOC-alone (standard-of-care - androgen deprivation therapy (ADT)),"The prediction describes the control arm regimen, not the treatment arm 1 regimen. Therefore, it is incorrect."
NCT00268476_James_STAMPEDE_IJC'22,Add-on Treatment,Correct,1.0,1.0,1.0,structured_text,Abiraterone acetate + prednisolone/prednisone (AAP),abiraterone acetate plus prednisolone,"The prediction correctly identifies the add-on treatments. The GT includes both prednisolone and prednisone, while the prediction only includes prednisolone. However, these are very similar drugs and the core meaning is captured."
NCT00309985_Kriayako_CHAARTED_JCO'18,Control Arm - N,Correct,1.0,1.0,1.0,numeric_tolerance,393,393,Primary number match (contextual/semantic match); rule-based.
NCT00309985_Kriayako_CHAARTED_JCO'18,Median Age (years) | Treatment,Correct,1.0,1.0,1.0,numeric_tolerance,64 (36–88),64,Primary number match (contextual/semantic match); rule-based.
NCT00309985_Kriayako_CHAARTED_JCO'18,Median Age (years) | Control,Correct,1.0,1.0,1.0,numeric_tolerance,63 (39–91),63,Primary number match (contextual/semantic match); rule-based.
NCT00309985_Kriayako_CHAARTED_JCO'18,Gleason score - N (%) | ≤ 7 | Control,Wrong,0.0,0.0,0.0,numeric_tolerance,104 (26.4%),,"The GT has both count and percentage, but the prediction is empty. This indicates a failure to extract the required information."
NCT00309985_Kriayako_CHAARTED_JCO'18,Gleason score - N (%) | ≥ 8 | Treatment,Wrong,0.0,0.0,0.0,numeric_tolerance,241 (60.7%),,"The GT has both count and percentage, but the prediction is empty. This indicates a failure to extract the required information."
